14:43:03,,,
14:43:05,,,
14:43:07,,,
14:43:09,,,
14:43:11,,,
14:43:13,,,
14:43:14,,,
14:43:16,,,
14:43:18,,,
14:43:20,,,
14:43:22,,,
14:43:24,,,
14:43:26,,,
14:43:27,,,
14:43:29,,,
14:43:31,,,
14:43:33,,,
14:43:35,,,
14:43:36,,,
14:43:38,,,
14:43:40,,,
14:43:42,,,
14:43:44,,,
14:43:45,,,
14:43:47,,,
14:43:49,,,
14:43:51,,,
14:43:53,,,
14:43:55,,,
14:43:57,,,
14:43:58,,,
14:44:00,,,
14:44:02,,,
14:44:04,,,
14:44:06,,,
14:44:08,,,
14:44:09,,,
14:44:11,,,
14:44:13,,,
14:44:15,,,
14:44:17,,,
14:44:19,,,
14:44:20,,,
14:44:22,,,
14:44:24,,,
14:44:26,,,
14:44:28,,,
14:44:30,,,
14:44:32,,,
14:44:33,,,
14:44:35,,,
14:44:37,,,
14:44:39,,,
14:44:41,,,
14:44:43,,,
14:44:45,,,
14:44:46,,,
14:44:48,,,
14:44:50,,,
14:44:52,,,
14:44:54,,,
14:44:56,,,
14:44:58,,,
14:44:59,,,
14:45:01,,,
14:45:03,,,
14:45:05,,,
14:45:07,,,
14:45:08,,,
14:45:10,,,
14:45:12,,,
14:45:14,,,
14:45:16,,,
14:45:18,,,
14:45:19,,,
14:45:21,,,
14:45:23,,,
14:45:25,,,
14:45:27,,,
14:45:29,,,
14:45:31,,,
14:45:32,,,
14:45:34,,,
14:45:36,,,
14:45:38,,,
14:45:40,,,
14:45:42,106A sdd_res=08C1CEF5 sel_res=60 sens_res=0804,106B sensb_res=509389FF310000000000817480,212F sensf_res=01012900029C17654F01158B868FBECBFFFFFF
14:45:43,,,
14:45:45,,,
14:45:46,,,
14:45:48,,,
14:45:50,,,
14:45:52,,,
14:45:54,,,
14:45:56,,,
14:45:58,,,
14:45:59,,,
14:46:01,,,
14:46:03,,,
14:46:05,,,
14:46:07,,,
14:46:09,,,212F sensf_res=01012900029C17654F01158B868FBECBFFFFFF
14:46:10,106A sdd_res=08AE7DFB sel_res=60 sens_res=0804,106B sensb_res=50B1187EF70000000000817480,212F sensf_res=01012900029C17654F01158B868FBECBFFFFFF
14:46:11,106A sdd_res=08D776C9 sel_res=60 sens_res=0804,106B sensb_res=50493231230000000000817480,212F sensf_res=01012900029C17654F01158B868FBECBFFFFFF
14:46:12,106A sdd_res=0842071B sel_res=60 sens_res=0804,106B sensb_res=503904EE8C0000000000817480,212F sensf_res=01012900029C17654F01158B868FBECBFFFFFF
14:46:13,106A sdd_res=08441F85 sel_res=60 sens_res=0804,106B sensb_res=5084D27B1A0000000000817480,212F sensf_res=01012900029C17654F01158B868FBECBFFFFFF
14:46:14,106A sdd_res=08555B9D sel_res=60 sens_res=0804,106B sensb_res=50C8EA9B4E0000000000817480,212F sensf_res=01012900029C17654F01158B868FBECBFFFFFF
