12:48:54,,,
12:48:56,,,
12:48:57,,,
12:48:59,,,
12:49:01,,,
12:49:03,,,
12:49:05,,,
12:49:07,,,
12:49:08,,,
12:49:10,,,
12:49:12,,,
12:49:14,,,
12:49:16,,,
12:49:18,,,
12:49:19,,,
12:49:21,,,
12:49:23,,,
12:49:25,,,
12:49:27,,,
12:49:28,,,
12:49:30,,,
12:49:32,,,
12:49:34,,,
12:49:36,,,
12:49:38,,,
12:49:39,,,
12:49:41,,,
12:49:43,,,
12:49:45,,,
12:49:47,,,
12:49:48,,,
12:49:50,,,
12:49:52,,,
12:49:54,,,
12:49:56,,,
12:49:58,,,
12:49:59,,,
12:50:01,,,
12:50:03,,,
12:50:05,,,
12:50:07,,,
12:50:09,,,
12:50:10,,,
12:50:12,,,
12:50:14,,,
12:50:16,,,
12:50:18,,,
12:50:19,,,
12:50:21,,,
12:50:23,,,
12:50:25,,,
12:50:27,,,
12:50:29,,,
12:50:30,,,
12:50:32,,,
12:50:34,,,
12:50:36,,,
12:50:38,,,
12:50:40,,,
12:50:41,,,
12:50:43,,,
12:50:45,,,
12:50:47,,,
12:50:49,,,
12:50:50,,,
12:50:52,,,
12:50:54,,,
12:50:56,,,
12:50:58,,,
12:51:00,,106B sensb_res=50807C347D00000000008170,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:51:01,,106B sensb_res=50D4EBC1AC00000000008170,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:51:02,,106B sensb_res=506A2ADAD400000000008170,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:51:03,,106B sensb_res=50D298966900000000008170,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:51:04,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:51:05,,106B sensb_res=5006286A2A00000000008170,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:51:06,,,
12:51:08,,,
12:51:10,,,
12:51:12,,,
12:51:14,,,
12:51:15,,,
12:51:17,,,
12:51:19,,,
12:51:21,,,
12:51:23,,,
12:51:25,,,
12:51:26,,,
12:51:28,,,
12:51:30,,,
12:51:32,,,
12:51:34,,,
12:51:35,,,
12:51:37,,,
12:51:39,,,
12:51:41,,,
12:51:43,,,
12:51:45,,,
12:51:46,,,
12:51:48,,,
12:51:50,,,
12:51:52,,,
12:51:54,,,
12:51:56,,,
12:51:57,,,
12:51:59,,,
12:52:01,,,
12:52:03,,,
12:52:05,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:52:06,,,
12:52:08,,,
12:52:10,,,
12:52:11,,,
12:52:13,,,
12:52:15,,,
12:52:17,,,
12:52:19,,,
12:52:21,,,
12:52:22,,,
12:52:24,,,
12:52:26,,,
12:52:28,,,
12:52:30,,,
12:52:32,,,
12:52:33,,,
12:52:35,,,
12:52:37,,,
12:52:39,,,
12:52:41,,,
12:52:42,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:52:44,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:52:45,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:52:47,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:52:48,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:52:49,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:52:51,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:52:52,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:52:54,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:52:55,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:52:56,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:52:58,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:52:59,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:53:00,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:53:02,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:53:03,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:53:05,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
12:53:06,,,212F sensf_res=0101345F000216BA6A01148B868FBECBFFFFFF
