13:52:24,,,
13:52:25,,,
13:52:27,,,
13:52:29,,,
13:52:31,,,
13:52:33,,,
13:52:34,,,
13:52:36,,,
13:52:38,,,
13:52:40,,,
13:52:42,,,
13:52:44,,,
13:52:45,,,
13:52:47,,,
13:52:49,,,
13:52:51,,,
13:52:53,,,
13:52:55,,,
13:52:56,,,
13:52:58,,,
13:53:00,,,
13:53:02,,,
13:53:04,,,
13:53:05,,,
13:53:07,,,
13:53:09,,,
13:53:11,,,
13:53:13,,,
13:53:15,,,
13:53:16,,,
13:53:18,,,
13:53:20,,,
13:53:22,,,
13:53:24,,,
13:53:25,,,
13:53:27,,,
13:53:29,,,
13:53:31,,,
13:53:33,,,
13:53:35,,,
13:53:36,,,
13:53:38,106A sdd_res=08C99B92 sel_res=60 sens_res=0100,106B sensb_res=50C23DC4360000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:39,106A sdd_res=084056DE sel_res=60 sens_res=0100,106B sensb_res=501E60B0250000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:40,106A sdd_res=087E9D50 sel_res=60 sens_res=0100,106B sensb_res=50AE62A4660000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:41,106A sdd_res=08E0D115 sel_res=60 sens_res=0100,106B sensb_res=505B8A33090000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:42,106A sdd_res=08168DC3 sel_res=60 sens_res=0100,106B sensb_res=50FAEDE22C0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:43,106A sdd_res=08A4C7AC sel_res=60 sens_res=0100,106B sensb_res=500760421C0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:44,106A sdd_res=08054FF0 sel_res=60 sens_res=0100,106B sensb_res=508FF538D10000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:45,106A sdd_res=0866FC22 sel_res=60 sens_res=0100,106B sensb_res=505EAFA8330000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:46,106A sdd_res=08C85C87 sel_res=60 sens_res=0100,106B sensb_res=500E8E3E310000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:47,106A sdd_res=082AAD1A sel_res=60 sens_res=0100,106B sensb_res=508793515A0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:48,106A sdd_res=088C0E92 sel_res=60 sens_res=0100,106B sensb_res=5035BBFD000000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:49,106A sdd_res=08ECE457 sel_res=60 sens_res=0100,106B sensb_res=50D264B0040000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:50,106A sdd_res=0824A24D sel_res=60 sens_res=0100,106B sensb_res=50F383137A0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:51,106A sdd_res=08B06309 sel_res=60 sens_res=0100,106B sensb_res=50601A45F70000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:52,106A sdd_res=0812FE51 sel_res=60 sens_res=0100,106B sensb_res=501CD879A20000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:53,106A sdd_res=0846F691 sel_res=60 sens_res=0100,106B sensb_res=50C66195370000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:54,106A sdd_res=08E1FC23 sel_res=60 sens_res=0100,106B sensb_res=50F38C77000000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:55,106A sdd_res=0842901B sel_res=60 sens_res=0100,106B sensb_res=50D8DB94260000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:56,106A sdd_res=08A5C2C1 sel_res=60 sens_res=0100,106B sensb_res=50F4510F030000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:57,106A sdd_res=080652AA sel_res=60 sens_res=0100,106B sensb_res=50CCE9F6120000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:58,106A sdd_res=08683BD2 sel_res=60 sens_res=0100,106B sensb_res=50E5A775A80000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:53:59,106A sdd_res=08C90E34 sel_res=60 sens_res=0100,106B sensb_res=509A884F610000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:00,106A sdd_res=082ACF2B sel_res=60 sens_res=0100,106B sensb_res=50D08F40640000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:01,106A sdd_res=088C302F sel_res=60 sens_res=0100,106B sensb_res=50CDBA80BF0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:02,106A sdd_res=08EE8E05 sel_res=60 sens_res=0100,106B sensb_res=50C10B6D440000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:03,106A sdd_res=08503BD8 sel_res=60 sens_res=0100,106B sensb_res=501381B7A90000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:04,106A sdd_res=08B1B2BA sel_res=60 sens_res=0100,106B sensb_res=50511C31AB0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:05,106A sdd_res=08139E3F sel_res=60 sens_res=0100,106B sensb_res=50B1DC27340000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:06,106A sdd_res=08749AFB sel_res=60 sens_res=0100,106B sensb_res=500DA36A5F0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:07,106A sdd_res=08AC099C sel_res=60 sens_res=0100,106B sensb_res=5000582FBF0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:08,106A sdd_res=08383A56 sel_res=60 sens_res=0100,106B sensb_res=507DA4F20E0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:09,106A sdd_res=08625C6C sel_res=60 sens_res=0100,106B sensb_res=506988A4540000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:10,106A sdd_res=08FA6216 sel_res=60 sens_res=0100,106B sensb_res=50E3FED2200000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:11,106A sdd_res=085D1A40 sel_res=60 sens_res=0100,106B sensb_res=505C9B12B60000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:12,106A sdd_res=08BD6FE7 sel_res=60 sens_res=0100,106B sensb_res=50995ADC680000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:13,106A sdd_res=08207682 sel_res=60 sens_res=0100,106B sensb_res=50E49621180000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:14,106A sdd_res=08D607D0 sel_res=60 sens_res=0100,106B sensb_res=50EA9E16C80000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:15,106A sdd_res=08386942 sel_res=60 sens_res=0100,106B sensb_res=50BBCC4BE20000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:16,106A sdd_res=089A0466 sel_res=60 sens_res=0100,106B sensb_res=50671F74C30000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:17,106A sdd_res=08FC4B7D sel_res=60 sens_res=0100,106B sensb_res=501B98CF5A0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:18,106A sdd_res=08C8A8A7 sel_res=60 sens_res=0100,106B sensb_res=50CBD159EE0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:19,106A sdd_res=089184E1 sel_res=60 sens_res=0100,106B sensb_res=50A539E5930000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:20,106A sdd_res=081F3F47 sel_res=60 sens_res=0100,106B sensb_res=50D61E62280000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:21,106A sdd_res=08820281 sel_res=60 sens_res=0100,106B sensb_res=50D4289DAA0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:22,106A sdd_res=08542D9B sel_res=60 sens_res=0100,106B sensb_res=503D3825FE0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:23,106A sdd_res=08B7E67E sel_res=60 sens_res=0100,106B sensb_res=50BF1131440000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:24,106A sdd_res=0843582C sel_res=60 sens_res=0100,106B sensb_res=509061435F0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:25,106A sdd_res=08A53BE4 sel_res=60 sens_res=0100,106B sensb_res=5054D6DDC40000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:26,106A sdd_res=0807265B sel_res=60 sens_res=0100,106B sensb_res=50A671F11D0000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:27,106A sdd_res=08687300 sel_res=60 sens_res=0100,106B sensb_res=50E60984D60000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
13:54:28,106A sdd_res=08A1AD32 sel_res=60 sens_res=0100,106B sensb_res=503897D0100000000000817000,212F sensf_res=01012900018F13FC0801138B428FBECBFFFE00
